id	custAge	profession	marital	schooling	default	housing	loan	contact	month	day_of_week	campaign	pdays	previous	poutcome	emp.var.rate	cons.price.idx	cons.conf.idx	euribor3m	nr.employed	pmonths	pastEmail	'prediction	'predicted	responded
2928	54	blue-collar	married	basic.9y	no	yes	no	cellular	aug	mon	1	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	-0.917627	no	yes
2929	35	admin.	married	high.school	no	yes	no	cellular	may	mon	1	999	0	nonexistent	-1.8	92.893	-46.2	1.264	5099.1	999	0	-0.786093	no	yes
2930	?	admin.	married	?	no	yes	no	cellular	jul	wed	2	999	1	failure	-1.7	94.215	-40.3	0.84	4991.6	999	4	-0.237323	no	yes
2931	32	management	single	university.degree	no	no	yes	cellular	mar	thu	1	999	0	nonexistent	-1.8	92.843	-50	1.584	5099.1	999	0	-0.240115	no	yes
2932	?	management	divorced	high.school	no	no	yes	cellular	nov	wed	2	999	0	nonexistent	-0.1	93.2	-42	4.12	5195.8	999	0	-0.923645	no	yes
2933	34	technician	married	professional.course	no	yes	no	cellular	sep	?	2	999	0	nonexistent	-3.4	92.379	-29.8	0.813	5017.5	999	0	-0.105944	no	yes
2934	35	services	single	?	no	yes	no	telephone	may	tue	1	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	-0.920043	no	yes
2935	?	unemployed	married	high.school	no	yes	no	cellular	oct	?	1	3	1	success	-1.1	94.601	-49.5	1.032	4963.6	0.1	5	0.455615	yes	yes
2936	46	blue-collar	married	basic.4y	no	yes	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	-0.934111	no	yes
2937	56	retired	married	basic.4y	no	yes	no	cellular	jun	wed	2	3	2	success	-1.7	94.055	-39.8	0.767	4991.6	0.1	0	0.309115	yes	yes
2938	81	unknown	divorced	unknown	unknown	yes	no	cellular	nov	mon	1	999	1	failure	-3.4	92.649	-30.1	0.715	5017.5	999	1	-0.855048	no	yes
2939	?	blue-collar	married	basic.9y	no	no	yes	telephone	may	fri	4	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191	999	0	-0.938374	no	yes
2940	40	technician	single	university.degree	no	no	no	cellular	nov	mon	5	999	0	nonexistent	-3.4	92.649	-30.1	0.714	5017.5	999	0	-0.558399	no	yes
2941	28	admin.	single	university.degree	no	yes	no	cellular	jun	wed	1	999	0	nonexistent	-2.9	92.963	-40.8	1.26	5076.2	999	0	-0.196624	no	yes
2942	63	retired	married	unknown	no	yes	no	telephone	apr	wed	1	999	0	nonexistent	-1.8	93.075	-47.1	1.445	5099.1	999	0	-0.613916	no	yes
2943	35	management	married	university.degree	no	no	no	cellular	jun	tue	2	999	0	nonexistent	-2.9	92.963	-40.8	1.252	5076.2	999	0	-0.305874	no	yes
2944	53	technician	married	professional.course	no	yes	no	cellular	apr	thu	1	999	0	nonexistent	-1.8	93.075	-47.1	1.365	5099.1	999	0	-0.501318	no	yes
2945	35	entrepreneur	divorced	?	no	no	no	cellular	apr	mon	1	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	999	0	-0.440606	no	yes
2946	36	technician	married	high.school	no	yes	yes	cellular	may	fri	1	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	999	0	-0.812355	no	yes
2947	?	admin.	single	?	no	yes	no	telephone	aug	tue	1	999	0	nonexistent	-2.9	92.201	-31.4	0.859	5076.2	999	0	-0.685721	no	yes
2948	66	retired	married	basic.4y	no	yes	yes	telephone	nov	thu	1	999	0	nonexistent	-3.4	92.649	-30.1	0.714	5017.5	999	0	-0.756837	no	yes
2949	36	admin.	single	?	unknown	yes	no	cellular	may	?	1	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	999	0	-0.818786	no	yes
2950	36	admin.	divorced	high.school	no	no	no	cellular	jul	wed	3	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	-0.862063	no	yes
2951	30	technician	married	professional.course	no	yes	no	cellular	oct	tue	1	999	0	nonexistent	-3.4	92.431	-26.9	0.737	5017.5	999	0	-0.119267	no	yes
2952	19	student	single	basic.6y	no	yes	no	cellular	mar	tue	1	5	2	success	-1.8	93.369	-34.8	0.655	5008.7	0.166667	2	0.866134	yes	yes
2953	36	admin.	single	university.degree	no	no	no	cellular	nov	?	1	999	0	nonexistent	-0.1	93.2	-42	4.12	5195.8	999	0	-0.910003	no	yes
2954	?	admin.	single	?	no	no	no	cellular	apr	tue	1	12	1	success	-1.8	93.749	-34.6	0.638	5008.7	0.4	3	0.696283	yes	yes
2955	23	unemployed	single	?	no	yes	no	cellular	oct	thu	1	4	1	success	-3.4	92.431	-26.9	0.754	5017.5	0.133333	2	0.604091	yes	yes
2956	48	admin.	married	university.degree	unknown	yes	no	cellular	aug	?	3	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	999	0	-0.942108	no	yes
2957	33	management	married	?	no	no	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	999	0	-0.754286	no	yes
2958	19	student	single	basic.9y	no	yes	no	cellular	may	fri	1	999	0	nonexistent	-1.8	92.893	-46.2	1.259	5099.1	999	0	-0.648888	no	yes
2959	33	blue-collar	single	basic.4y	no	yes	yes	cellular	apr	thu	1	999	0	nonexistent	-1.8	93.075	-47.1	1.365	5099.1	999	0	-0.575362	no	yes
2960	67	housemaid	divorced	professional.course	no	no	no	cellular	aug	thu	1	6	2	success	-1.7	94.027	-38.3	0.899	4991.6	0.2	2	0.701207	yes	yes
2961	53	admin.	married	?	no	no	no	cellular	jul	tue	1	999	1	failure	-2.9	92.469	-33.6	1.044	5076.2	999	1	-0.612001	no	yes
2962	?	blue-collar	single	basic.9y	no	no	yes	cellular	jul	fri	1	999	0	nonexistent	-1.7	94.215	-40.3	0.79	4991.6	999	0	0.139913	yes	yes
2963	58	admin.	divorced	university.degree	no	yes	no	telephone	may	fri	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	-0.919867	no	yes
2964	41	technician	divorced	university.degree	no	no	no	cellular	mar	thu	1	6	1	success	-1.8	93.369	-34.8	0.635	5008.7	0.2	3	0.701996	yes	yes
2965	41	admin.	married	?	no	yes	no	cellular	apr	fri	6	999	0	nonexistent	-1.8	93.749	-34.6	0.644	5008.7	999	0	-0.056669	no	yes
2966	28	student	single	high.school	no	yes	no	cellular	jun	fri	3	999	0	nonexistent	-2.9	92.963	-40.8	1.268	5076.2	999	0	-0.071917	no	yes
2967	39	services	married	high.school	no	no	no	cellular	jul	wed	4	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	-0.878959	no	yes
2968	22	technician	single	university.degree	no	no	no	cellular	may	fri	1	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	999	0	-0.766815	no	yes
2969	35	admin.	single	?	no	no	no	cellular	may	wed	6	999	0	nonexistent	-1.8	92.893	-46.2	1.281	5099.1	999	0	0.749856	no	no
2970	41	blue-collar	married	basic.4y	unknown	unknown	unknown	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	999	0	0.865392	no	no
2971	33	admin.	married	university.degree	no	no	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.958	5228.1	999	0	0.856267	no	no
2972	42	services	married	high.school	no	yes	yes	telephone	jun	fri	1	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	999	0	0.904542	no	no
2973	55	blue-collar	married	professional.course	unknown	yes	yes	telephone	jun	mon	1	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	999	0	0.915887	no	no
2974	30	admin.	single	high.school	no	yes	no	cellular	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.848405	no	no
2975	?	admin.	divorced	high.school	no	yes	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.922661	no	no
2976	41	blue-collar	married	?	unknown	yes	no	cellular	jul	mon	1	999	0	nonexistent	1.4	93.918	-42.7	4.96	5228.1	999	0	0.898027	no	no
2977	30	housemaid	married	basic.6y	no	yes	no	cellular	aug	mon	5	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.954752	no	no
2978	39	technician	married	professional.course	no	yes	no	telephone	may	mon	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.939278	no	no
2979	41	admin.	single	university.degree	no	no	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191	999	0	0.902047	no	no
2980	27	services	married	?	no	yes	no	cellular	may	tue	1	1	1	success	-1.8	92.893	-46.2	1.266	5099.1	0.033333	3	0.291703	no	no
2981	?	blue-collar	married	?	no	yes	no	cellular	may	mon	2	999	0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	999	0	0.765504	no	no
2982	46	self-employed	married	?	no	yes	no	cellular	jul	mon	4	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.910466	no	no
2983	32	admin.	married	university.degree	no	yes	no	telephone	may	thu	5	999	0	nonexistent	-1.8	92.893	-46.2	1.266	5099.1	999	0	0.900307	no	no
2984	30	management	married	university.degree	no	no	no	cellular	aug	thu	4	999	0	nonexistent	1.4	93.444	-36.1	4.962	5228.1	999	0	0.91475	no	no
2985	?	management	single	?	no	yes	no	cellular	aug	mon	1	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.907993	no	no
2986	30	technician	married	university.degree	no	no	no	telephone	may	?	2	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191	999	0	0.947266	no	no
2987	34	admin.	married	?	no	no	no	cellular	nov	wed	1	3	3	success	-1.1	94.767	-50.8	1.048	4963.6	0.1	6	-0.317022	yes	no
2988	32	self-employed	single	university.degree	no	yes	no	cellular	nov	wed	1	999	0	nonexistent	-0.1	93.2	-42	4.12	5195.8	999	0	0.89124	no	no
2989	39	blue-collar	married	basic.9y	unknown	unknown	unknown	telephone	may	fri	4	999	0	nonexistent	-1.8	92.893	-46.2	1.313	5099.1	999	0	0.932787	no	no
2990	33	services	unknown	high.school	no	yes	yes	telephone	may	thu	2	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191	999	0	1	no	no
2991	94	retired	married	basic.9y	no	no	no	cellular	nov	wed	1	999	1	failure	-3.4	92.649	-30.1	0.716	5017.5	999	4	0.532101	no	no
2992	?	blue-collar	divorced	?	no	yes	no	cellular	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.961	5228.1	999	0	0.852846	no	no
2993	31	blue-collar	married	basic.9y	no	no	no	cellular	may	tue	3	999	0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	999	0	0.778438	no	no
2994	53	admin.	married	?	no	no	no	cellular	nov	wed	2	999	0	nonexistent	-0.1	93.2	-42	4.12	5195.8	999	0	0.881735	no	no
2995	38	admin.	single	university.degree	no	yes	no	cellular	may	mon	5	999	0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	999	0	0.786257	no	no
2996	?	admin.	single	high.school	no	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191	999	0	0.902096	no	no
2997	47	management	married	university.degree	unknown	yes	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	999	0	0.780642	no	no
2998	46	blue-collar	single	?	no	yes	yes	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42	4.076	5195.8	999	0	0.884323	no	no
2999	41	technician	married	professional.course	no	no	no	cellular	aug	mon	2	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.934233	no	no
3000	32	management	married	university.degree	unknown	yes	yes	cellular	jul	tue	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.90398	no	no
3001	37	entrepreneur	married	basic.9y	no	no	no	cellular	may	mon	1	9	1	success	-1.8	92.893	-46.2	1.299	5099.1	0.3	2	0.127374	no	no
3002	28	services	married	basic.9y	unknown	yes	yes	cellular	may	thu	3	999	1	failure	-1.8	92.893	-46.2	1.327	5099.1	999	2	0.943276	no	no
3003	50	technician	single	?	no	yes	yes	cellular	jun	thu	1	999	0	nonexistent	-2.9	92.963	-40.8	1.26	5076.2	999	0	0.374788	no	no
3004	26	admin.	single	university.degree	no	no	no	telephone	aug	mon	5	999	2	failure	-1.7	94.027	-38.3	0.904	4991.6	999	4	0.666382	no	no
3005	?	management	single	university.degree	no	no	no	telephone	sep	tue	1	999	0	nonexistent	-1.1	94.199	-37.5	0.877	4963.6	999	0	0.433305	no	no
3006	39	admin.	married	university.degree	no	yes	no	telephone	jun	thu	1	999	1	failure	-1.7	94.055	-39.8	0.742	4991.6	999	3	0.872273	no	no
3007	33	services	single	high.school	no	yes	no	cellular	aug	mon	1	999	2	failure	-1.7	94.027	-38.3	0.898	4991.6	999	4	0.334208	no	no
3008	30	services	single	high.school	no	no	no	telephone	jun	mon	6	999	0	nonexistent	1.4	94.465	-41.8	4.865	5228.1	999	0	0.926038	no	no
3009	?	self-employed	single	university.degree	no	no	no	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	999	0	0.888327	no	no
3010	45	blue-collar	married	?	unknown	yes	yes	telephone	jun	fri	3	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	999	0	0.911336	no	no
3011	29	technician	divorced	?	no	yes	no	telephone	jun	wed	19	999	0	nonexistent	1.4	94.465	-41.8	4.962	5228.1	999	0	0.954598	no	no
3012	45	blue-collar	married	basic.4y	unknown	no	yes	telephone	jun	tue	2	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	999	0	0.944031	no	no
3013	?	blue-collar	married	basic.9y	unknown	yes	no	cellular	apr	thu	1	999	0	nonexistent	-1.8	93.075	-47.1	1.483	5099.1	999	0	0.580866	no	no
3014	49	technician	divorced	professional.course	unknown	no	no	cellular	aug	thu	2	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.941824	no	no
3015	28	services	married	?	no	yes	no	cellular	nov	wed	3	999	2	failure	-1.1	94.767	-50.8	1.048	4963.6	999	4	0.709426	no	no
3016	?	unemployed	single	basic.4y	unknown	no	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191	999	0	0.950959	no	no
3017	31	management	single	university.degree	no	yes	no	cellular	nov	thu	1	999	0	nonexistent	-0.1	93.2	-42	4.076	5195.8	999	0	0.872691	no	no
3018	25	management	single	basic.4y	no	no	no	telephone	may	tue	4	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.944666	no	no
3019	?	services	single	high.school	no	yes	no	telephone	jun	mon	2	999	0	nonexistent	1.4	94.465	-41.8	4.961	5228.1	999	0	0.908206	no	no
3020	35	admin.	single	university.degree	unknown	no	no	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.87827	no	no
3021	34	admin.	single	university.degree	no	yes	no	telephone	may	tue	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.911505	no	no
3022	42	admin.	divorced	university.degree	no	no	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.910946	no	no
3023	46	blue-collar	married	?	no	no	no	telephone	jun	fri	2	999	0	nonexistent	1.4	94.465	-41.8	4.967	5228.1	999	0	0.862313	no	no
3024	41	blue-collar	married	basic.9y	no	yes	no	cellular	nov	?	2	999	1	failure	-1.1	94.767	-50.8	1.039	4963.6	999	2	0.68602	no	no
3025	46	admin.	single	?	no	no	no	cellular	may	mon	4	999	0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	999	0	0.780956	no	no
3026	?	self-employed	divorced	university.degree	unknown	yes	no	telephone	jun	tue	4	999	0	nonexistent	1.4	94.465	-41.8	4.958	5228.1	999	0	0.933777	no	no
3027	52	blue-collar	married	basic.9y	unknown	no	no	cellular	may	mon	2	999	0	nonexistent	-1.8	92.893	-46.2	1.244	5099.1	999	0	0.842017	no	no
3028	56	services	married	high.school	no	no	no	cellular	aug	fri	2	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.917417	no	no
3029	36	services	married	high.school	unknown	yes	yes	cellular	may	?	1	999	0	nonexistent	-1.8	92.893	-46.2	1.313	5099.1	999	0	0.875323	no	no
3030	53	housemaid	married	basic.4y	unknown	no	no	telephone	may	mon	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.979489	no	no
3031	38	management	divorced	university.degree	no	yes	no	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.909942	no	no
3032	?	blue-collar	married	basic.9y	no	yes	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	999	0	0.747068	no	no
3033	58	housemaid	single	professional.course	no	yes	no	cellular	apr	mon	1	6	1	success	-1.8	93.749	-34.6	0.642	5008.7	0.2	0	-0.599969	yes	no
3034	?	entrepreneur	married	?	no	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.859	5191	999	0	0.87816	no	no
3035	?	admin.	single	high.school	no	yes	no	cellular	aug	tue	1	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.896523	no	no
3036	45	unemployed	married	?	no	no	no	cellular	aug	fri	3	999	0	nonexistent	-2.9	92.201	-31.4	0.869	5076.2	999	0	0.392173	no	no
3037	?	services	married	high.school	unknown	no	no	cellular	jul	?	1	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.924398	no	no
3038	60	admin.	divorced	?	unknown	yes	no	cellular	may	fri	1	999	0	nonexistent	-1.8	92.893	-46.2	1.25	5099.1	999	0	0.776483	no	no
3039	?	admin.	single	university.degree	no	no	no	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.957	5228.1	999	0	0.832239	no	no
3040	33	self-employed	single	university.degree	no	yes	yes	cellular	nov	?	1	999	0	nonexistent	-0.1	93.2	-42	4.021	5195.8	999	0	0.927974	no	no
3041	?	blue-collar	divorced	unknown	unknown	unknown	unknown	telephone	jun	wed	8	999	0	nonexistent	1.4	94.465	-41.8	4.962	5228.1	999	0	0.913493	no	no
3042	32	admin.	married	high.school	no	yes	no	telephone	may	mon	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.934716	no	no
3043	?	technician	married	professional.course	no	no	no	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.958	5228.1	999	0	0.892795	no	no
3044	?	housemaid	married	?	no	no	no	cellular	aug	mon	2	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.954243	no	no
3045	55	blue-collar	married	basic.4y	unknown	unknown	unknown	telephone	jun	mon	3	999	0	nonexistent	1.4	94.465	-41.8	4.947	5228.1	999	0	0.952556	no	no
3046	30	technician	single	unknown	no	yes	no	telephone	may	mon	3	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.926699	no	no
3047	39	admin.	married	university.degree	unknown	no	no	cellular	jul	thu	3	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	999	0	0.896956	no	no
3048	37	blue-collar	married	basic.9y	no	yes	no	cellular	may	wed	1	999	0	nonexistent	-1.8	92.893	-46.2	1.334	5099.1	999	0	0.73366	no	no
3049	38	technician	married	professional.course	no	no	no	cellular	may	tue	2	999	0	nonexistent	-1.8	92.893	-46.2	1.344	5099.1	999	0	0.783449	no	no
3050	40	technician	married	?	no	yes	no	cellular	aug	mon	6	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.948558	no	no
3051	38	blue-collar	married	basic.6y	no	no	no	cellular	jul	wed	3	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.834907	no	no
3052	25	blue-collar	single	basic.9y	no	yes	no	cellular	may	thu	1	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	999	0	0.73124	no	no
3053	41	admin.	divorced	university.degree	no	no	no	cellular	aug	tue	3	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.916499	no	no
3054	47	technician	married	?	no	yes	no	cellular	aug	thu	8	999	0	nonexistent	1.4	93.444	-36.1	4.962	5228.1	999	0	0.942531	no	no
3055	34	blue-collar	married	basic.4y	no	no	no	telephone	may	tue	2	999	0	nonexistent	1.1	93.994	-36.4	4.856	5191	999	0	0.941276	no	no
3056	32	technician	married	university.degree	no	yes	no	cellular	aug	mon	1	999	0	nonexistent	1.4	93.444	-36.1	4.97	5228.1	999	0	0.936772	no	no
3057	34	technician	single	university.degree	no	no	no	cellular	jul	tue	3	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.89026	no	no
3058	55	admin.	married	high.school	unknown	no	no	cellular	may	tue	1	999	0	nonexistent	-1.8	92.893	-46.2	1.291	5099.1	999	0	0.797084	no	no
3059	23	technician	single	high.school	no	no	no	cellular	may	thu	2	999	1	failure	-1.8	92.893	-46.2	1.266	5099.1	999	3	0.910028	no	no
3060	56	blue-collar	married	basic.9y	no	yes	no	cellular	nov	fri	2	999	0	nonexistent	-0.1	93.2	-42	4.021	5195.8	999	0	0.887653	no	no
3061	22	technician	single	basic.9y	no	no	no	telephone	may	?	2	999	1	failure	-1.8	92.893	-46.2	1.244	5099.1	999	1	0.967732	no	no
3062	56	technician	married	?	unknown	no	no	telephone	jun	thu	2	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	999	0	0.926584	no	no
3063	33	management	married	?	no	no	no	telephone	may	fri	1	999	0	nonexistent	1.1	93.994	-36.4	4.855	5191	999	0	0.906322	no	no
3064	?	technician	married	?	no	yes	no	telephone	aug	fri	7	999	0	nonexistent	1.4	93.444	-36.1	4.963	5228.1	999	0	0.974096	no	no
3065	49	admin.	married	high.school	unknown	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191	999	0	0.930197	no	no
3066	19	student	single	basic.9y	no	no	no	cellular	apr	tue	3	999	0	nonexistent	-1.8	93.075	-47.1	1.453	5099.1	999	0	0.356486	no	no
3067	34	admin.	married	university.degree	no	no	no	telephone	may	?	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191	999	0	0.927602	no	no
3068	55	blue-collar	married	basic.6y	no	yes	yes	cellular	aug	mon	4	999	0	nonexistent	1.4	93.444	-36.1	4.965	5228.1	999	0	0.925537	no	no
3069	32	admin.	single	high.school	no	no	no	telephone	jun	wed	1	999	0	nonexistent	1.4	94.465	-41.8	4.864	5228.1	999	0	0.861277	no	no
3070	49	admin.	divorced	?	no	no	no	cellular	may	mon	3	999	1	failure	-1.8	92.893	-46.2	1.299	5099.1	999	2	0.90537	no	no
3071	57	retired	married	basic.6y	no	no	no	cellular	aug	tue	1	999	0	nonexistent	1.4	93.444	-36.1	4.968	5228.1	999	0	0.852625	no	no
3072	?	services	single	?	no	no	no	telephone	may	wed	1	999	0	nonexistent	1.1	93.994	-36.4	4.858	5191	999	0	0.913892	no	no
3073	39	technician	married	basic.6y	no	no	yes	cellular	apr	fri	1	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	999	0	0.560323	no	no
3074	51	entrepreneur	married	basic.6y	unknown	yes	yes	cellular	jul	fri	2	999	0	nonexistent	1.4	93.918	-42.7	4.962	5228.1	999	0	0.853466	no	no
3075	?	technician	divorced	?	unknown	yes	no	cellular	may	fri	1	999	1	failure	-1.8	92.893	-46.2	1.313	5099.1	999	2	0.920539	no	no
3076	?	blue-collar	married	high.school	no	no	no	cellular	nov	tue	1	999	0	nonexistent	-0.1	93.2	-42	4.153	5195.8	999	0	0.886108	no	no
3077	47	blue-collar	divorced	?	unknown	yes	no	telephone	may	wed	2	999	0	nonexistent	1.1	93.994	-36.4	4.857	5191	999	0	0.928349	no	no
3078	49	management	married	university.degree	no	no	yes	cellular	aug	tue	2	999	0	nonexistent	1.4	93.444	-36.1	4.966	5228.1	999	0	0.920512	no	no
3079	27	blue-collar	single	basic.4y	no	no	yes	cellular	jul	thu	1	999	0	nonexistent	1.4	93.918	-42.7	4.968	5228.1	999	0	0.904966	no	no
3080	27	blue-collar	single	?	no	no	yes	cellular	may	thu	1	999	1	failure	-1.8	92.893	-46.2	1.327	5099.1	999	0	0.85587	no	no
3081	?	retired	divorced	basic.9y	unknown	yes	no	telephone	jun	fri	4	999	0	nonexistent	1.4	94.465	-41.8	4.959	5228.1	999	0	0.895353	no	no
3082	23	admin.	single	professional.course	no	no	yes	cellular	jul	wed	1	999	0	nonexistent	1.4	93.918	-42.7	4.963	5228.1	999	0	0.846983	no	no
3083	37	admin.	married	?	no	yes	no	telephone	jun	thu	1	999	0	nonexistent	1.4	94.465	-41.8	4.866	5228.1	999	0	0.870708	no	no
3084	56	admin.	married	basic.6y	no	yes	no	cellular	aug	mon	1	999	0	nonexistent	1.4	93.444	-36.1	4.97	5228.1	999	0	0.905168	no	no
3085	?	services	married	high.school	no	yes	no	cellular	may	thu	2	999	0	nonexistent	-1.8	92.893	-46.2	1.327	5099.1	999	0	0.783193	no	no
3086	25	student	married	?	no	no	yes	cellular	apr	fri	2	999	0	nonexistent	-1.8	93.075	-47.1	1.405	5099.1	999	0	0.346534	no	no
3087	40	admin.	married	university.degree	no	yes	no	cellular	aug	wed	2	999	0	nonexistent	1.4	93.444	-36.1	4.964	5228.1	999	0	0.897825	no	no
